,route_id,from_stop_id,to_stop_id,min_transfer_time,from_route_id,to_route_id
458,11536_109,60186001811,60186001813,120.0,10155_109,11536_109
459,11536_109,60186001811,60186001813,120.0,10167_109,11536_109
460,11536_109,60186001811,60186001813,120.0,11536_109,11536_109
461,11536_109,60186001811,60186001813,120.0,11537_109,11536_109
462,11536_109,60186001812,60186001811,,10154_109,11536_109
463,11536_109,60186001812,60186001811,,10155_109,11536_109
464,11536_109,60186001812,60186001811,,10167_109,11536_109
465,11536_109,60186001812,60186001811,,10271_109,11536_109
466,11536_109,60186001812,60186001811,,11536_109,11536_109
467,11536_109,60186001812,60186001811,,11537_109,11536_109
468,11536_109,60186001812,60186001812,,10154_109,11536_109
469,11536_109,60186001812,60186001812,,10155_109,11536_109
470,11536_109,60186001812,60186001812,,10167_109,11536_109
471,11536_109,60186001812,60186001812,,10271_109,11536_109
472,11536_109,60186001812,60186001812,,11536_109,11536_109
473,11536_109,60186001812,60186001812,,11537_109,11536_109
474,11536_109,60186001812,60186001813,120.0,10154_109,11536_109
475,11536_109,60186001812,60186001813,120.0,10155_109,11536_109
476,11536_109,60186001812,60186001813,120.0,10167_109,11536_109
477,11536_109,60186001812,60186001813,120.0,10271_109,11536_109
478,11536_109,60186001812,60186001813,120.0,11536_109,11536_109
479,11536_109,60186001812,60186001813,120.0,11537_109,11536_109
480,11536_109,60186001813,60186001811,120.0,10154_109,11536_109
481,11536_109,60186001813,60186001811,120.0,10155_109,11536_109
482,11536_109,60186001813,60186001811,120.0,10167_109,11536_109
483,11536_109,60186001813,60186001811,120.0,11536_109,11536_109
484,11536_109,60186001813,60186001812,120.0,10154_109,11536_109
485,11536_109,60186001813,60186001812,120.0,10155_109,11536_109
486,11536_109,60186001813,60186001812,120.0,10167_109,11536_109
487,11536_109,60186001813,60186001812,120.0,11536_109,11536_109
488,11536_109,60186001813,60186001813,,10154_109,11536_109
489,11536_109,60186001813,60186001813,,10155_109,11536_109
490,11536_109,60186001813,60186001813,,10167_109,11536_109
491,11536_109,60186001813,60186001813,,11536_109,11536_109
492,11536_109,60186001814,60186001811,120.0,10154_109,11536_109
493,11536_109,60186001814,60186001811,120.0,10155_109,11536_109
494,11536_109,60186001814,60186001811,120.0,10167_109,11536_109
495,11536_109,60186001814,60186001811,120.0,11537_109,11536_109
496,11536_109,60186001814,60186001812,120.0,10154_109,11536_109
497,11536_109,60186001814,60186001812,120.0,10155_109,11536_109
498,11536_109,60186001814,60186001812,120.0,10167_109,11536_109
499,11536_109,60186001814,60186001812,120.0,11537_109,11536_109
500,11536_109,60186001814,60186001813,,10154_109,11536_109
501,11536_109,60186001814,60186001813,,10155_109,11536_109
502,11536_109,60186001814,60186001813,,10167_109,11536_109
503,11536_109,60186001814,60186001813,,11537_109,11536_109
504,10278_109,60007102721,60007102721,180.0,10141_109,10278_109
505,10278_109,60007102721,60007102721,60.0,10142_109,10278_109
506,10278_109,60007102721,60007102721,180.0,10143_109,10278_109
507,10278_109,60007102721,60007102721,60.0,10144_109,10278_109
508,10278_109,60007102721,60007102721,60.0,10145_109,10278_109
509,10278_109,60007102721,60007102721,60.0,10276_109,10278_109
510,10278_109,60007102721,60007102721,180.0,10277_109,10278_109
511,10278_109,60007102721,60007102721,60.0,10278_109,10278_109
512,10278_109,60007102721,60007102724,180.0,10141_109,10278_109
513,10278_109,60007102721,60007102724,180.0,10142_109,10278_109
514,10278_109,60007102721,60007102724,180.0,10143_109,10278_109
515,10278_109,60007102721,60007102724,180.0,10144_109,10278_109
516,10278_109,60007102721,60007102724,180.0,10145_109,10278_109
517,10278_109,60007102721,60007102724,180.0,10276_109,10278_109
518,10278_109,60007102721,60007102724,180.0,10277_109,10278_109
519,10278_109,60007102721,60007102724,180.0,10278_109,10278_109
520,10278_109,60007102722,60007102721,60.0,10141_109,10278_109
521,10278_109,60007102722,60007102721,60.0,10145_109,10278_109
522,10278_109,60007102722,60007102721,60.0,10155_109,10278_109
523,10278_109,60007102722,60007102721,60.0,10226_109,10278_109
524,10278_109,60007102722,60007102721,60.0,10227_109,10278_109
525,10278_109,60007102722,60007102724,180.0,10141_109,10278_109
526,10278_109,60007102722,60007102724,180.0,10145_109,10278_109
527,10278_109,60007102722,60007102724,180.0,10155_109,10278_109
528,10278_109,60007102722,60007102724,180.0,10226_109,10278_109
529,10278_109,60007102722,60007102724,180.0,10227_109,10278_109
530,10278_109,60007102723,60007102721,180.0,10155_109,10278_109
531,10278_109,60007102723,60007102721,180.0,10223_109,10278_109
532,10278_109,60007102723,60007102721,180.0,10224_109,10278_109
533,10278_109,60007102723,60007102724,,10155_109,10278_109
534,10278_109,60007102723,60007102724,,10223_109,10278_109
535,10278_109,60007102723,60007102724,,10224_109,10278_109
536,10278_109,60007102724,60007102721,180.0,10141_109,10278_109
537,10278_109,60007102724,60007102721,180.0,10142_109,10278_109
538,10278_109,60007102724,60007102721,180.0,10143_109,10278_109
539,10278_109,60007102724,60007102721,180.0,10144_109,10278_109
540,10278_109,60007102724,60007102721,180.0,10145_109,10278_109
541,10278_109,60007102724,60007102721,180.0,10278_109,10278_109
542,10278_109,60007102724,60007102724,,10141_109,10278_109
543,10278_109,60007102724,60007102724,,10142_109,10278_109
544,10278_109,60007102724,60007102724,,10143_109,10278_109
545,10278_109,60007102724,60007102724,180.0,10144_109,10278_109
546,10278_109,60007102724,60007102724,,10145_109,10278_109
547,10278_109,60007102724,60007102724,,10278_109,10278_109
548,10278_109,60058102521,60058102523,120.0,10143_109,10278_109
549,10278_109,60058102521,60058102523,120.0,10144_109,10278_109
550,10278_109,60058102522,60058102523,120.0,10143_109,10278_109
551,10278_109,60058102522,60058102523,120.0,10144_109,10278_109
552,10278_109,60058102523,60058102523,120.0,10142_109,10278_109
553,10278_109,60058102523,60058102523,120.0,10144_109,10278_109
554,10278_109,60058102523,60058102523,120.0,10145_109,10278_109
555,10278_109,60058102523,60058102523,120.0,10278_109,10278_109
556,10278_109,60058102524,60058102523,120.0,10144_109,10278_109
557,10278_109,60058102524,60058102523,120.0,10145_109,10278_109
558,10278_109,60100001755,60100000431,180.0,10148_109,10278_109
559,10278_109,60100001755,60100000431,240.0,10157_109,10278_109
560,10278_109,60100001755,60100000431,240.0,10158_109,10278_109
561,10278_109,60100001755,60100000431,240.0,10162_109,10278_109
562,10278_109,60100001755,60100000431,240.0,10163_109,10278_109
563,10278_109,60100001755,60100000431,240.0,10170_109,10278_109
564,10278_109,60100001755,60100000432,180.0,10148_109,10278_109
565,10278_109,60100001755,60100000432,240.0,10157_109,10278_109
566,10278_109,60100001755,60100000432,240.0,10158_109,10278_109
567,10278_109,60100001755,60100000432,240.0,10162_109,10278_109
568,10278_109,60100001755,60100000432,240.0,10163_109,10278_109
569,10278_109,60100001755,60100000432,240.0,10170_109,10278_109
570,10278_109,60100001756,60100000431,180.0,10148_109,10278_109
571,10278_109,60100001756,60100000431,240.0,10157_109,10278_109
572,10278_109,60100001756,60100000431,240.0,10158_109,10278_109
573,10278_109,60100001756,60100000431,240.0,10162_109,10278_109
574,10278_109,60100001756,60100000431,240.0,10163_109,10278_109
575,10278_109,60100001756,60100000431,240.0,10170_109,10278_109
576,10278_109,60100001756,60100000432,180.0,10148_109,10278_109
577,10278_109,60100001756,60100000432,240.0,10157_109,10278_109
578,10278_109,60100001756,60100000432,240.0,10158_109,10278_109
579,10278_109,60100001756,60100000432,240.0,10162_109,10278_109
580,10278_109,60100001756,60100000432,240.0,10163_109,10278_109
581,10278_109,60100001756,60100000432,240.0,10170_109,10278_109
582,10278_109,60058101501,60058101501,,10143_109,10278_109
583,10278_109,60058101501,60058101501,,10144_109,10278_109
584,10278_109,60058101501,60058101501,,10145_109,10278_109
585,10278_109,60058101501,60058101501,,10278_109,10278_109
586,10278_109,60058101501,60058101502,,10143_109,10278_109
587,10278_109,60058101501,60058101502,,10144_109,10278_109
588,10278_109,60058101501,60058101502,,10145_109,10278_109
589,10278_109,60058101501,60058101502,,10278_109,10278_109
590,10278_109,60058101502,60058101501,,10142_109,10278_109
591,10278_109,60058101502,60058101501,,10143_109,10278_109
592,10278_109,60058101502,60058101501,,10144_109,10278_109
593,10278_109,60058101502,60058101501,,10145_109,10278_109
594,10278_109,60058101502,60058101501,,10278_109,10278_109
595,10278_109,60058101502,60058101502,,10142_109,10278_109
596,10278_109,60058101502,60058101502,,10143_109,10278_109
597,10278_109,60058101502,60058101502,,10144_109,10278_109
598,10278_109,60058101502,60058101502,,10145_109,10278_109
599,10278_109,60058101502,60058101502,,10278_109,10278_109
600,10278_109,60058100531,60058101501,300.0,10154_109,10278_109
601,10278_109,60058100531,60058101501,300.0,10155_109,10278_109
602,10278_109,60058100531,60058101501,300.0,10223_109,10278_109
603,10278_109,60058100531,60058101501,300.0,10224_109,10278_109
604,10278_109,60058100531,60058101501,300.0,11537_109,10278_109
605,10278_109,60058100531,60058101502,300.0,10154_109,10278_109
606,10278_109,60058100531,60058101502,300.0,10155_109,10278_109
607,10278_109,60058100531,60058101502,300.0,10223_109,10278_109
608,10278_109,60058100531,60058101502,300.0,10224_109,10278_109
609,10278_109,60058100531,60058101502,300.0,11537_109,10278_109
610,10278_109,60058100532,60058101501,300.0,10154_109,10278_109
611,10278_109,60058100532,60058101501,300.0,10155_109,10278_109
612,10278_109,60058100532,60058101501,300.0,10226_109,10278_109
613,10278_109,60058100532,60058101501,300.0,10227_109,10278_109
614,10278_109,60058100532,60058101501,300.0,11537_109,10278_109
615,10278_109,60058100532,60058101502,300.0,10154_109,10278_109
616,10278_109,60058100532,60058101502,300.0,10155_109,10278_109
617,10278_109,60058100532,60058101502,300.0,10226_109,10278_109
618,10278_109,60058100532,60058101502,300.0,10227_109,10278_109
619,10278_109,60058100532,60058101502,300.0,11537_109,10278_109
620,10278_109,60012101472,60012101472,,10141_109,10278_109
621,10278_109,60012101472,60012101472,,10142_109,10278_109
622,10278_109,60012101472,60012101472,120.0,10143_109,10278_109
623,10278_109,60012101472,60012101472,,10144_109,10278_109
624,10278_109,60012101472,60012101472,,10145_109,10278_109
625,10278_109,60012101472,60012101472,,10276_109,10278_109
626,10278_109,60012101472,60012101472,,10278_109,10278_109
627,10278_109,60012101472,60012101474,120.0,10141_109,10278_109
628,10278_109,60012101472,60012101474,120.0,10142_109,10278_109
629,10278_109,60012101472,60012101474,120.0,10143_109,10278_109
630,10278_109,60012101472,60012101474,120.0,10144_109,10278_109
631,10278_109,60012101472,60012101474,120.0,10145_109,10278_109
632,10278_109,60012101472,60012101474,120.0,10276_109,10278_109
633,10278_109,60012101472,60012101474,120.0,10278_109,10278_109
634,10278_109,60012101473,60012101472,120.0,10141_109,10278_109
635,10278_109,60012101473,60012101472,120.0,10142_109,10278_109
636,10278_109,60012101473,60012101472,120.0,10143_109,10278_109
637,10278_109,60012101473,60012101472,120.0,10144_109,10278_109
638,10278_109,60012101473,60012101472,120.0,10145_109,10278_109
639,10278_109,60012101473,60012101472,120.0,10276_109,10278_109
640,10278_109,60012101473,60012101474,,10141_109,10278_109
641,10278_109,60012101473,60012101474,,10142_109,10278_109
642,10278_109,60012101473,60012101474,,10143_109,10278_109
643,10278_109,60012101473,60012101474,,10144_109,10278_109
644,10278_109,60012101473,60012101474,,10145_109,10278_109
645,10278_109,60012101473,60012101474,,10276_109,10278_109
646,10278_109,60012101474,60012101472,120.0,10142_109,10278_109
647,10278_109,60012101474,60012101472,120.0,10143_109,10278_109
648,10278_109,60012101474,60012101472,120.0,10144_109,10278_109
649,10278_109,60012101474,60012101472,120.0,10145_109,10278_109
650,10278_109,60012101474,60012101472,120.0,10278_109,10278_109
651,10278_109,60012101474,60012101474,,10142_109,10278_109
652,10278_109,60012101474,60012101474,,10143_109,10278_109
653,10278_109,60012101474,60012101474,,10144_109,10278_109
654,10278_109,60012101474,60012101474,,10145_109,10278_109
655,10278_109,60012101474,60012101474,,10278_109,10278_109
656,10278_109,60100020451,60100020451,,10141_109,10278_109
657,10278_109,60100020451,60100020451,,10142_109,10278_109
658,10278_109,60100020451,60100020451,120.0,10143_109,10278_109
659,10278_109,60100020451,60100020451,,10144_109,10278_109
660,10278_109,60100020451,60100020451,,10145_109,10278_109
661,10278_109,60100020451,60100020451,,10276_109,10278_109
662,10278_109,60100020451,60100020451,,10278_109,10278_109
663,10278_109,60100020451,60100020454,120.0,10141_109,10278_109
664,10278_109,60100020451,60100020454,120.0,10142_109,10278_109
665,10278_109,60100020451,60100020454,120.0,10143_109,10278_109
666,10278_109,60100020451,60100020454,120.0,10144_109,10278_109
667,10278_109,60100020451,60100020454,120.0,10145_109,10278_109
668,10278_109,60100020451,60100020454,120.0,10276_109,10278_109
669,10278_109,60100020451,60100020454,120.0,10278_109,10278_109
670,10278_109,60100020452,60100020451,,10141_109,10278_109
671,10278_109,60100020452,60100020451,,10142_109,10278_109
672,10278_109,60100020452,60100020451,,10143_109,10278_109
673,10278_109,60100020452,60100020451,,10144_109,10278_109
674,10278_109,60100020452,60100020451,,10145_109,10278_109
675,10278_109,60100020452,60100020451,,10276_109,10278_109
676,10278_109,60100020452,60100020454,120.0,10141_109,10278_109
677,10278_109,60100020452,60100020454,120.0,10142_109,10278_109
678,10278_109,60100020452,60100020454,120.0,10143_109,10278_109
679,10278_109,60100020452,60100020454,120.0,10144_109,10278_109
680,10278_109,60100020452,60100020454,120.0,10145_109,10278_109
681,10278_109,60100020452,60100020454,120.0,10276_109,10278_109
682,10278_109,60100020453,60100020451,,10142_109,10278_109
683,10278_109,60100020453,60100020451,120.0,10143_109,10278_109
684,10278_109,60100020453,60100020451,120.0,10144_109,10278_109
685,10278_109,60100020453,60100020451,120.0,10145_109,10278_109
686,10278_109,60100020453,60100020454,120.0,10142_109,10278_109
687,10278_109,60100020453,60100020454,,10143_109,10278_109
688,10278_109,60100020453,60100020454,120.0,10144_109,10278_109
689,10278_109,60100020453,60100020454,120.0,10145_109,10278_109
690,10278_109,60100020454,60100020451,120.0,10141_109,10278_109
691,10278_109,60100020454,60100020451,120.0,10142_109,10278_109
692,10278_109,60100020454,60100020451,120.0,10143_109,10278_109
693,10278_109,60100020454,60100020451,120.0,10144_109,10278_109
694,10278_109,60100020454,60100020451,120.0,10145_109,10278_109
695,10278_109,60100020454,60100020451,120.0,10276_109,10278_109
696,10278_109,60100020454,60100020451,120.0,10278_109,10278_109
697,10278_109,60100020454,60100020454,,10141_109,10278_109
698,10278_109,60100020454,60100020454,,10142_109,10278_109
699,10278_109,60100020454,60100020454,,10143_109,10278_109
700,10278_109,60100020454,60100020454,,10144_109,10278_109
701,10278_109,60100020454,60100020454,,10145_109,10278_109
702,10278_109,60100020454,60100020454,,10276_109,10278_109
703,10278_109,60100020454,60100020454,,10278_109,10278_109
704,10278_109,60007104411,60007104411,120.0,10141_109,10278_109
705,10278_109,60007104411,60007104411,,10142_109,10278_109
706,10278_109,60007104411,60007104411,,10143_109,10278_109
707,10278_109,60007104411,60007104411,,10144_109,10278_109
708,10278_109,60007104411,60007104411,,10145_109,10278_109
709,10278_109,60007104411,60007104411,,10278_109,10278_109
710,10278_109,60007104411,60007104414,120.0,10141_109,10278_109
711,10278_109,60007104411,60007104414,120.0,10142_109,10278_109
712,10278_109,60007104411,60007104414,120.0,10143_109,10278_109
713,10278_109,60007104411,60007104414,120.0,10144_109,10278_109
714,10278_109,60007104411,60007104414,120.0,10145_109,10278_109
715,10278_109,60007104411,60007104414,120.0,10278_109,10278_109
716,10278_109,60007104412,60007104411,,10141_109,10278_109
717,10278_109,60007104412,60007104411,,10142_109,10278_109
718,10278_109,60007104412,60007104411,120.0,10143_109,10278_109
719,10278_109,60007104412,60007104411,120.0,10144_109,10278_109
720,10278_109,60007104412,60007104411,120.0,10145_109,10278_109
721,10278_109,60007104412,60007104411,,10276_109,10278_109
722,10278_109,60007104412,60007104414,120.0,10141_109,10278_109
