station_name,station_id,line_name,latitude,longitude,district_name,station_link
Rosenthaler Platz,813,U8,52.53,13.401111111111112,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Rosenthaler_Platz
Weinmeisterstraße,814,U8,52.525555555555556,13.405,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Weinmeisterstra%C3%9Fe
Jannowitzbrücke,816,U8,52.515,13.418055555555556,Mitte,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Jannowitzbr%C3%BCcke
Heinrich-Heine-Straße,818,U8,52.51027777777778,13.415833333333333,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Heinrich-Heine-Stra%C3%9Fe
Moritzplatz,819,U8,52.50361111111111,13.410833333333333,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Moritzplatz
Schönleinstraße,821,U8,52.49305555555556,13.421944444444444,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Sch%C3%B6nleinstra%C3%9Fe
Boddinstraße,823,U8,52.47944444444445,13.425555555555556,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Boddinstra%C3%9Fe
Leinestraße,824,U8,52.47361111111111,13.428055555555556,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Leinestra%C3%9Fe
Hermannstraße,825,U8,52.4675,13.43138888888889,Neukölln,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Hermannstra%C3%9Fe
Nauener Platz,902,U9,52.55166666666667,13.3675,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Nauener_Platz
Amrumer Straße,904,U9,52.54222222222222,13.348888888888888,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Amrumer_Stra%C3%9Fe
Westhafen,905,U9,52.53638888888889,13.34388888888889,Moabit,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Westhafen
Birkenstraße,906,U9,52.532222222222224,13.341388888888888,Moabit,https://de.wikipedia.org/wiki/U-Bahnhof_Birkenstra%C3%9Fe
Turmstraße,907,U9,52.52583333333333,13.343333333333334,Moabit,https://de.wikipedia.org/wiki/U-Bahnhof_Turmstra%C3%9Fe
Hansaplatz,908,U9,52.51777777777778,13.342222222222222,Hansaviertel,https://de.wikipedia.org/wiki/U-Bahnhof_Hansaplatz
Güntzelstraße,912,U9,52.49194444444444,13.330833333333333,Wilmersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_G%C3%BCntzelstra%C3%9Fe
Bundesplatz,914,U9,52.47888888888889,13.328055555555556,Wilmersdorf,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Bundesplatz
Friedrich-Wilhelm-Platz,915,U9,52.471944444444446,13.328611111111112,Friedenau,https://de.wikipedia.org/wiki/U-Bahnhof_Friedrich-Wilhelm-Platz
Walther-Schreiber-Platz,916,U9,52.465,13.331666666666667,Friedenau,https://de.wikipedia.org/wiki/U-Bahnhof_Walther-Schreiber-Platz
Schloßstraße,917,U9,52.46083333333333,13.324444444444444,Steglitz,https://de.wikipedia.org/wiki/U-Bahnhof_Schlo%C3%9Fstra%C3%9Fe
Rathaus Steglitz,918,U9,52.45611111111111,13.32,Steglitz,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Rathaus_Steglitz
